customer_id,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,country,state,city,zip_code,total_population,latitude,longitude,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
7338-ERIVA,Male,40,No,No,No,No,0,No,United States,California,Etna,96027,2156,41.405193,-123.008567,No,Yes,Yes,No,No,Yes,Yes,No,No,DSL,One Year,No,Bank transfer (automatic),45.05,0,1790.6,0,0,0,1790.6,39,Yes,No,No,13,Yes,Offer C,No,0,3,4003,Stayed,61,No,0,Not Applicable,N/A
7339-POGZN,Female,24,Yes,No,No,No,0,No,United States,California,Pasadena,91107,32369,34.159007,-118.087353,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,50.7,16.25,214.55,39.92,0,65,239.63,4,Yes,Yes,Yes,51,Yes,None,No,0,4,4288,Stayed,60,No,0,Not Applicable,N/A
7340-KEFQE,Female,23,Yes,No,Yes,Yes,2,Yes,United States,California,Santa Ana,92703,70011,33.748635,-117.906125,No,Yes,Yes,No,No,Yes,No,No,Yes,Cable,Two Year,No,Bank transfer (automatic),34.2,0,1782,9.39,0,0,1772.61,51,Yes,No,No,27,Yes,Offer B,Yes,7,4,6404,Stayed,38,No,0,Not Applicable,N/A
7341-LXCAF,Male,24,Yes,No,Yes,No,0,Yes,United States,California,Berkeley,94705,12448,37.858898,-122.240512,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,74.65,48.64,301.4,0,0,194.56,495.96,4,Yes,Yes,Yes,30,Yes,None,Yes,8,1,4013,Churned,87,Yes,1,Dissatisfaction,Product dissatisfaction
7343-EOBEU,Male,19,Yes,No,Yes,No,0,Yes,United States,California,Laguna Niguel,92677,62103,33.529047,-117.701175,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,Yes,Mailed check,23.6,14.1,89.05,0,0,42.3,131.35,3,No,Yes,Yes,0,No,Offer E,Yes,9,5,5587,Joined,27,No,0,Not Applicable,N/A
7346-MEDWM,Female,48,No,No,No,No,0,No,United States,California,Cathedral City,92234,43141,33.829583,-116.474131,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,83.25,31.23,4949.1,0,0,1842.57,6791.67,59,Yes,Yes,Yes,16,Yes,Offer B,No,0,3,4094,Stayed,32,No,0,Not Applicable,N/A
7349-ALMUX,Male,35,No,No,No,No,0,No,United States,California,Rancho Cucamonga,91730,51970,34.10097,-117.57882,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable,Two Year,No,Bank transfer (automatic),65.6,38.43,2313.8,0,0,1421.91,3735.71,37,Yes,Yes,No,30,Yes,None,No,0,4,3183,Stayed,27,No,0,Not Applicable,N/A
7351-KYHQH,Female,67,No,Yes,No,No,0,No,United States,California,Fallbrook,92028,42239,33.362575,-117.299644,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Cable,Two Year,Yes,Electronic check,64.95,7.82,493.65,0,0,54.74,548.39,7,Yes,Yes,No,7,Yes,None,No,0,4,4615,Stayed,37,No,0,Not Applicable,N/A
7351-MHQVU,Female,43,No,No,No,No,0,No,United States,California,Volcano,95689,1273,38.481902,-120.603668,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Cable,Month-to-Month,No,Credit card (automatic),50.95,0,307.6,0,0,0,307.6,6,Yes,No,No,23,Yes,Offer E,No,0,3,3474,Stayed,79,No,0,Not Applicable,N/A
7353-YOWFP,Female,41,No,No,No,No,0,No,United States,California,Brookdale,95007,1007,37.106902,-122.100006,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Mailed check,20.25,39.59,129.15,0,0,277.13,406.28,7,No,Yes,No,0,No,None,No,0,5,4208,Stayed,54,No,0,Not Applicable,N/A
7354-OIJLX,Male,52,No,No,No,No,0,No,United States,California,Inglewood,90305,13779,33.958134,-118.330905,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,75.85,7.32,724.65,0,0,65.88,790.53,9,Yes,Yes,Yes,11,Yes,Offer E,No,0,5,5212,Stayed,70,No,0,Not Applicable,N/A
7356-AYNJP,Female,33,No,No,No,No,0,No,United States,California,Stockton,95219,19109,38.029729,-121.387999,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Electronic check,23.9,6.36,97.5,0,0,25.44,122.94,4,No,Yes,Yes,0,No,Offer E,No,0,4,5685,Stayed,57,No,0,Not Applicable,N/A
7356-IWLFW,Male,43,No,No,Yes,Yes,1,Yes,United States,California,Weott,95571,270,40.310119,-123.909449,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),80,5.52,3769.7,0,0,253.92,4023.62,46,Yes,Yes,Yes,16,Yes,Offer B,Yes,1,5,3315,Stayed,51,No,0,Not Applicable,N/A
7359-PTSXY,Male,36,No,No,No,No,0,No,United States,California,Tustin,92780,55062,33.735802,-117.818805,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,45.75,24.24,45.75,0,0,24.24,69.99,1,Yes,Yes,No,28,Yes,None,No,0,1,3531,Churned,90,Yes,1,Attitude,Attitude of support person
7359-SSBJK,Female,80,No,Yes,No,No,0,No,United States,California,Whittier,90605,38181,33.960891,-118.032222,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL,Two Year,Yes,Credit card (automatic),70.2,29.12,4481,0,0,1863.68,6344.68,64,Yes,Yes,No,24,Yes,Offer B,No,0,1,6080,Churned,89,Yes,1,Price,Lack of affordable download/upload speed
7359-WWYJV,Male,53,No,No,Yes,No,0,Yes,United States,California,Los Angeles,90044,87383,33.952714,-118.292061,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),114.45,6.29,8375.05,0,0,452.88,8827.93,72,Yes,Yes,Yes,8,Yes,None,Yes,5,4,6274,Stayed,53,No,0,Not Applicable,N/A
7361-YPXFS,Female,67,No,Yes,No,No,0,No,United States,California,Brawley,92227,23394,33.03933,-115.191857,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Cable,Two Year,No,Bank transfer (automatic),64.45,12.72,1867.6,0,0,356.16,2223.76,28,Yes,Yes,Yes,23,Yes,None,No,0,4,3820,Stayed,37,No,0,Not Applicable,N/A
7363-QTBIW,Female,24,Yes,No,Yes,No,0,Yes,United States,California,Scotts Valley,95066,14574,37.070177,-122.010077,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,79.75,6.78,769.1,0,0,61.02,830.12,9,Yes,Yes,No,59,Yes,None,Yes,3,5,4654,Stayed,62,No,0,Not Applicable,N/A
7365-BVCJH,Male,40,No,No,No,No,0,No,United States,California,Trinity Center,96091,734,41.081847,-122.700545,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,24.4,0,24.4,0,0,0,24.4,1,Yes,No,No,6,Yes,Offer E,No,0,5,3145,Joined,66,No,0,Not Applicable,N/A
7369-TRPFD,Male,62,No,No,No,No,0,No,United States,California,Chatsworth,91311,35325,34.294142,-118.603883,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Mailed check,18.8,17.17,279.2,0,0,326.23,605.43,19,No,Yes,No,0,No,Offer D,No,0,3,2916,Stayed,43,No,0,Not Applicable,N/A
7375-WMVMT,Male,75,No,Yes,Yes,No,0,Yes,United States,California,Wildomar,92595,19368,33.617108,-117.253349,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Fiber Optic,Two Year,Yes,Credit card (automatic),95.5,1.23,6707.15,0,0,87.33,6794.48,71,Yes,Yes,No,9,Yes,None,Yes,2,4,6412,Stayed,80,No,0,Not Applicable,N/A
7377-DMMRI,Male,35,No,No,No,No,0,No,United States,California,Exeter,93221,13333,36.301689,-119.018233,Yes,Yes,Yes,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,47.8,13.73,92.45,0,0,27.46,119.91,2,Yes,Yes,No,11,Yes,Offer E,No,0,1,4134,Churned,89,Yes,1,Attitude,Attitude of support person
7379-FNIUJ,Male,49,No,No,No,No,0,No,United States,California,Olympic Valley,96146,942,39.191797,-120.212401,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,100.2,22.56,198.5,0,10,45.12,253.62,2,Yes,Yes,No,15,No,Offer E,No,0,3,4855,Joined,23,No,0,Not Applicable,N/A
7379-POKDZ,Male,31,No,No,Yes,No,0,Yes,United States,California,Lancaster,93536,49309,34.741406,-118.38111,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.3,26.71,208.85,0,0,80.13,288.98,3,Yes,Yes,No,11,Yes,None,Yes,1,1,3038,Churned,66,Yes,1,Competitor,Competitor had better devices
7382-DFJTU,Male,63,No,No,No,No,0,No,United States,California,Lakeshore,93634,52,37.290606,-119.216328,Yes,Yes,No,No,Yes,Yes,No,No,No,DSL,Month-to-Month,No,Credit card (automatic),55.2,47.72,1058.1,0,0,858.96,1917.06,18,Yes,Yes,No,28,Yes,Offer D,No,0,4,2110,Stayed,44,No,0,Not Applicable,N/A
7384-GHBPI,Male,61,No,No,Yes,No,0,Yes,United States,California,San Dimas,91773,33878,34.102119,-117.815532,No,Yes,No,No,No,No,No,Yes,Yes,Cable,Month-to-Month,Yes,Electronic check,35.15,0,99.75,0,0,0,99.75,3,Yes,No,No,13,Yes,Offer E,Yes,1,2,2987,Churned,83,Yes,1,Attitude,Attitude of support person
7389-KBFIT,Female,31,No,No,Yes,Yes,2,Yes,United States,California,Big Pine,93513,1826,37.245505,-118.062943,No,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,30.25,0,63.75,0,0,0,63.75,2,Yes,No,No,20,Yes,Offer E,Yes,6,3,4387,Joined,61,No,0,Not Applicable,N/A
7392-YYPYJ,Male,26,Yes,No,No,No,0,No,United States,California,Santa Ana,92706,37879,33.765893,-117.881533,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,100.65,28.42,2415.95,5.01,0,625.24,3036.18,22,Yes,Yes,Yes,73,Yes,Offer D,No,0,5,4094,Stayed,34,No,0,Not Applicable,N/A
7394-FKDNK,Female,62,No,No,Yes,No,0,Yes,United States,California,San Diego,92126,74232,32.886925,-117.152162,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,89.45,26.51,853.1,0,0,238.59,1091.69,9,Yes,Yes,No,18,Yes,Offer E,Yes,3,2,4971,Churned,91,Yes,1,Competitor,Competitor made better offer
7394-LWLYN,Female,57,No,No,No,No,0,No,United States,California,Oakland,94610,29964,37.808731,-122.238708,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.15,33.75,123.8,0,0,67.5,191.3,2,Yes,Yes,No,10,Yes,None,No,0,3,4840,Joined,75,No,0,Not Applicable,N/A
7395-IGJOS,Male,70,No,Yes,Yes,No,0,Yes,United States,California,Quincy,95971,6189,39.971228,-121.041166,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,Month-to-Month,No,Bank transfer (automatic),81.5,9.5,1329.2,0,0,161.5,1490.7,17,Yes,Yes,No,16,Yes,None,Yes,1,2,3443,Churned,79,Yes,1,Competitor,Competitor made better offer
7395-XWZOY,Male,45,No,No,No,No,0,No,United States,California,Suisun City,94585,39279,38.197907,-122.017258,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL,Month-to-Month,Yes,Credit card (automatic),55,0,1165.55,0,0,0,1165.55,20,Yes,No,No,20,Yes,None,No,0,3,4481,Stayed,68,No,0,Not Applicable,N/A
7396-VJUZB,Male,33,No,No,Yes,Yes,2,Yes,United States,California,Willow Creek,95573,1666,40.949012,-123.655847,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Mailed check,45.25,35.09,155.35,0,0,140.36,295.71,4,Yes,Yes,No,30,Yes,Offer E,Yes,8,5,2776,Stayed,57,No,0,Not Applicable,N/A
7398-HPYZQ,Male,30,No,No,Yes,No,0,Yes,United States,California,Beaumont,92223,17721,33.946982,-116.977672,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,No,Bank transfer (automatic),90.55,28.58,6404,0,0,2029.18,8433.18,71,Yes,Yes,Yes,30,Yes,Offer A,Yes,2,4,5007,Stayed,23,No,0,Not Applicable,N/A
7398-LXGYX,Male,53,No,No,Yes,No,0,Yes,United States,California,Pioneertown,92268,354,34.201108,-116.593456,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),84.8,21.39,3626.35,43.96,0,941.16,4523.55,44,Yes,Yes,Yes,10,Yes,Offer B,Yes,2,4,2770,Stayed,44,No,0,Not Applicable,N/A
7398-SKNQZ,Female,51,No,No,Yes,No,0,Yes,United States,California,Downey,90241,40152,33.940884,-118.128628,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,94.9,2.97,273.2,0,0,8.91,282.11,3,Yes,Yes,Yes,7,Yes,None,Yes,5,5,2330,Joined,58,No,0,Not Applicable,N/A
7399-QHBJS,Female,56,No,No,Yes,Yes,3,Yes,United States,California,Escondido,92027,48690,33.141265,-116.967221,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Cable,Two Year,No,Credit card (automatic),66.75,22.62,4760.3,0,0,1628.64,6388.94,72,Yes,Yes,Yes,27,Yes,None,Yes,8,3,6063,Stayed,65,No,0,Not Applicable,N/A
7401-JIXNM,Female,27,Yes,No,Yes,No,0,Yes,United States,California,Arvin,93203,16206,35.116307,-118.817644,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,No,Credit card (automatic),91.3,29.66,4965,0,0,1601.64,6566.64,54,Yes,Yes,Yes,76,Yes,None,Yes,5,3,5907,Stayed,27,No,0,Not Applicable,N/A
7401-RUBNK,Female,25,Yes,No,Yes,No,0,Yes,United States,California,South Dos Palos,93665,343,36.959731,-120.653519,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Electronic check,74.8,43.29,1438.05,0,0,779.22,2217.27,18,Yes,Yes,No,41,Yes,Offer D,Yes,1,3,4809,Stayed,39,No,0,Not Applicable,N/A
7402-EYFXX,Male,65,No,Yes,No,No,0,No,United States,California,Salyer,95563,660,40.89866,-123.539754,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Electronic check,93.6,25.04,2404.1,0,0,651.04,3055.14,26,Yes,Yes,Yes,9,Yes,Offer C,No,0,5,4030,Stayed,54,No,0,Not Applicable,N/A
7402-PWYJJ,Female,21,Yes,No,Yes,No,0,Yes,United States,California,Sacramento,95841,20993,38.660442,-121.346321,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,91.15,42.18,4862.5,0,150,2235.54,7248.04,53,Yes,Yes,Yes,53,No,Offer B,Yes,2,5,6439,Stayed,44,No,0,Not Applicable,N/A
7404-JLKQG,Female,21,Yes,No,No,No,0,No,United States,California,Glennville,93226,296,35.735694,-118.738483,Yes,Yes,No,No,Yes,No,Yes,No,No,Cable,Month-to-Month,No,Electronic check,57.55,48.3,161.45,0,0,144.9,306.35,3,Yes,Yes,No,42,Yes,None,No,0,3,4099,Joined,47,No,0,Not Applicable,N/A
7407-SUJIZ,Male,33,No,No,No,No,0,No,United States,California,Los Angeles,90061,24511,33.92128,-118.274186,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Mailed check,20.6,13.36,541.5,0,0,334,875.5,25,No,Yes,No,0,No,Offer C,No,0,3,2305,Stayed,50,No,0,Not Applicable,N/A
7408-OFWXJ,Female,23,Yes,No,Yes,No,0,Yes,United States,California,Fresno,93728,16346,36.757345,-119.818274,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,No,Credit card (automatic),89.8,44.92,6510.45,0,0,3234.24,9744.69,72,Yes,Yes,Yes,69,Yes,None,Yes,3,3,5762,Stayed,66,No,0,Not Applicable,N/A
7409-JURKQ,Female,29,Yes,No,Yes,No,0,Yes,United States,California,Temple City,91780,32718,34.101608,-118.055848,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Bank transfer (automatic),111.8,41.82,5809.75,0,0,2216.46,8026.21,53,Yes,Yes,Yes,69,Yes,None,Yes,3,3,5713,Stayed,28,No,0,Not Applicable,N/A
7409-KIUTL,Female,80,No,Yes,No,No,0,No,United States,California,Escondido,92027,48690,33.141265,-116.967221,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,71,28.64,71,0,0,28.64,99.64,1,Yes,Yes,No,5,Yes,None,No,0,3,5345,Churned,72,Yes,1,Competitor,Competitor made better offer
7410-KTVFV,Male,53,No,No,Yes,No,0,Yes,United States,California,Grimes,95950,531,39.033058,-121.895718,Yes,Yes,No,No,Yes,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,49.55,19.05,878.35,0,0,342.9,1221.25,18,Yes,Yes,No,26,Yes,None,Yes,1,1,2815,Churned,90,Yes,1,Competitor,Competitor had better devices
7410-OIEDU,Male,29,Yes,No,No,No,0,No,United States,California,Culver City,90230,31963,33.993991,-118.39704,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,79.85,48.38,887.35,0,0,483.8,1371.15,10,Yes,Yes,No,42,Yes,None,No,0,3,5983,Stayed,38,No,0,Not Applicable,N/A
7410-YTJIK,Female,35,No,No,No,No,0,No,United States,California,Eureka,95501,23224,40.796621,-124.15428,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Mailed check,75.45,18.1,480.75,0,0,126.7,607.45,7,Yes,Yes,Yes,15,Yes,None,No,0,1,2872,Churned,75,Yes,1,Competitor,Competitor had better devices
7416-CKTEP,Female,54,No,No,Yes,No,0,Yes,United States,California,Lakewood,90715,20890,33.841027,-118.078097,Yes,No,No,No,No,No,No,No,No,None,Two Year,Yes,Bank transfer (automatic),19.6,23.28,1134.25,0,0,1326.96,2461.21,57,No,Yes,No,0,No,Offer B,Yes,10,4,6064,Stayed,77,No,0,Not Applicable,N/A
7421-ZLUPA,Female,57,No,No,No,No,0,No,United States,California,Hanford,93230,53204,36.29223,-119.622676,No,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,29.25,0,226.95,0,0,0,226.95,8,Yes,No,No,2,Yes,None,No,0,3,2038,Stayed,29,No,0,Not Applicable,N/A
7422-WNBTY,Male,35,No,No,Yes,No,0,Yes,United States,California,Green Valley Lake,92341,317,34.244411,-117.072654,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,93.35,31.76,3092,0,0,1048.08,4140.08,33,Yes,Yes,Yes,7,Yes,None,Yes,5,4,3348,Stayed,40,No,0,Not Applicable,N/A
7426-GSWPO,Male,78,No,Yes,No,No,0,No,United States,California,Portola,96122,4236,39.786755,-120.445626,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),103.5,19.2,6548.65,0,0,1228.8,7777.45,64,Yes,Yes,Yes,18,Yes,Offer B,No,0,3,5125,Stayed,63,No,0,Not Applicable,N/A
7426-RHZGU,Male,41,No,No,No,No,0,No,United States,California,Oakland,94603,31392,37.739113,-122.175602,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),95.9,30.8,827.45,0,0,277.2,1104.65,9,Yes,Yes,No,3,Yes,None,No,0,3,5017,Stayed,66,No,0,Not Applicable,N/A
7426-WEIJX,Male,71,No,Yes,Yes,Yes,1,Yes,United States,California,Olympic Valley,96146,942,39.191797,-120.212401,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Two Year,Yes,Electronic check,80.95,18.23,4859.1,49.53,0,1093.8,5903.37,60,Yes,Yes,Yes,11,Yes,None,Yes,10,4,6214,Stayed,71,No,0,Not Applicable,N/A
7427-AUFPY,Male,27,Yes,No,No,No,0,No,United States,California,Hamilton City,95951,1931,39.732767,-122.042298,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Credit card (automatic),19.65,25.72,1008.7,0,0,1388.88,2397.58,54,No,Yes,No,0,No,None,No,0,5,5708,Stayed,70,No,0,Not Applicable,N/A
7432-FFVAR,Female,23,Yes,No,Yes,Yes,3,Yes,United States,California,Victorville,92392,63235,34.486835,-117.362274,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber Optic,One Year,No,Bank transfer (automatic),90.95,6.26,4236.6,0,50,287.96,4574.56,46,Yes,Yes,No,48,No,Offer B,Yes,2,5,5187,Stayed,38,No,0,Not Applicable,N/A
7434-SHXLS,Female,21,Yes,No,No,No,0,No,United States,California,Wallace,95254,304,38.192608,-120.957842,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Mailed check,20.9,15.73,20.9,0,0,15.73,36.63,1,No,Yes,No,0,No,Offer E,No,0,3,5421,Churned,82,Yes,1,Competitor,Competitor made better offer
7435-ZNUYY,Male,24,Yes,No,No,No,0,No,United States,California,Loleta,95551,1447,40.665952,-124.240051,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Mailed check,20.6,12.17,116.6,0,0,73.02,189.62,6,No,Yes,No,0,No,Offer E,No,0,3,4439,Stayed,20,No,0,Not Applicable,N/A
7439-DKZTW,Male,49,No,No,No,No,0,No,United States,California,Paicines,95043,813,36.525703,-120.952122,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,80.55,5.93,80.55,0,60,5.93,146.48,1,Yes,Yes,No,19,No,None,No,0,4,3154,Joined,21,No,0,Not Applicable,N/A
7442-YGZFK,Male,31,No,No,No,No,0,No,United States,California,Campo,91906,3133,32.673483,-116.472863,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Credit card (automatic),49.8,3.97,49.8,0,0,3.97,53.77,1,Yes,Yes,Yes,11,Yes,None,No,0,4,4796,Joined,79,No,0,Not Applicable,N/A
7445-WMRBW,Female,49,No,No,No,No,0,No,United States,California,Hathaway Pines,95233,335,38.184914,-120.364085,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL,One Year,Yes,Bank transfer (automatic),73.85,21.39,3581.4,0,60,1026.72,4668.12,48,Yes,Yes,Yes,3,No,Offer B,No,0,4,4740,Stayed,29,No,0,Not Applicable,N/A
7446-KQISO,Male,62,No,No,Yes,Yes,3,Yes,United States,California,Visalia,93292,30395,36.37559,-119.211689,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),109.75,7.48,4900.65,0,0,336.6,5237.25,45,Yes,Yes,Yes,27,Yes,None,Yes,2,3,4221,Stayed,38,No,0,Not Applicable,N/A
7446-SFAOA,Female,54,No,No,Yes,No,0,Yes,United States,California,Santa Rosa,95407,30876,38.394091,-122.739814,Yes,No,No,No,No,No,No,No,No,None,One Year,Yes,Bank transfer (automatic),19.85,15.51,717.5,0,0,573.87,1291.37,37,No,Yes,No,0,No,None,Yes,8,4,5707,Stayed,20,No,0,Not Applicable,N/A
7446-YPODE,Male,75,No,Yes,No,No,0,No,United States,California,Bridgeport,93517,826,38.184583,-119.286558,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL,Two Year,No,Bank transfer (automatic),60.25,48.33,662.95,0,120,531.63,1314.58,11,Yes,Yes,Yes,17,No,None,No,0,3,5296,Stayed,23,No,0,Not Applicable,N/A
7449-HVPIV,Male,38,No,No,Yes,Yes,3,Yes,United States,California,Chula Vista,91913,12884,32.64164,-116.985026,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),90.4,22.56,5099.15,0,0,1240.8,6339.95,55,Yes,Yes,Yes,56,Yes,Offer B,Yes,10,5,4603,Stayed,44,No,0,Not Applicable,N/A
7450-NWRTR,Male,76,No,Yes,No,No,0,No,United States,California,San Diego,92126,74232,32.886925,-117.152162,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,99.45,21.89,1200.15,0,0,262.68,1462.83,12,Yes,Yes,Yes,26,Yes,None,No,0,3,2819,Churned,91,Yes,1,Competitor,Competitor made better offer
7452-FOLON,Male,45,No,No,No,Yes,2,No,United States,California,Terra Bella,93270,5868,35.939068,-119.043666,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Bank transfer (automatic),25.45,46.57,958.45,0,0,1816.23,2774.68,39,No,Yes,Yes,0,No,None,No,0,5,5986,Stayed,53,No,0,Not Applicable,N/A
7459-IMVYU,Male,51,No,No,No,No,0,No,United States,California,Chino Hills,91709,66754,33.942895,-117.725644,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,Month-to-Month,No,Electronic check,69.95,28,2657.55,0,90,1064,3811.55,38,Yes,Yes,Yes,22,No,None,No,0,3,5858,Stayed,39,No,0,Not Applicable,N/A
7459-RRWQZ,Female,51,No,No,No,No,0,No,United States,California,San Diego,92130,28201,32.957195,-117.202542,Yes,Yes,Yes,No,No,No,No,Yes,Yes,DSL,Month-to-Month,Yes,Bank transfer (automatic),64.65,47.57,994.55,0,0,713.55,1708.1,15,Yes,Yes,Yes,26,Yes,Offer D,No,0,1,4780,Churned,89,Yes,1,Competitor,Competitor made better offer
7460-ITWWP,Female,67,No,Yes,Yes,No,0,Yes,United States,California,Oakland,94621,30751,37.750553,-122.197175,Yes,Yes,No,No,Yes,No,No,Yes,No,Fiber Optic,One Year,Yes,Electronic check,86.1,40.85,3861.45,12.19,0,1838.25,5687.51,45,Yes,Yes,No,24,Yes,None,Yes,5,4,2701,Stayed,41,No,0,Not Applicable,N/A
7463-IFMQU,Female,44,No,No,Yes,No,0,Yes,United States,California,Laton,93242,2900,36.444232,-119.718285,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Bank transfer (automatic),20.05,47.24,1423.65,0,0,3401.28,4824.93,72,No,Yes,No,0,No,None,Yes,1,3,4747,Stayed,76,No,0,Not Applicable,N/A
7465-ZZRVX,Male,63,No,No,No,No,0,No,United States,California,Ceres,95307,32881,37.553469,-120.952825,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.35,14.42,70.35,0,10,14.42,94.77,1,Yes,Yes,No,27,No,None,No,0,5,2722,Joined,32,No,0,Not Applicable,N/A
7469-LKBCI,Male,21,Yes,No,No,No,0,No,United States,California,Los Angeles,90013,9732,34.044639,-118.240413,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Credit card (automatic),18.95,32.62,326.8,0,0,521.92,848.72,16,No,Yes,No,0,No,Offer D,No,0,3,4726,Stayed,39,No,0,Not Applicable,N/A
